Date/Time,B1F_PUBLIC:Zone Mean Air Temperature [C](Hourly),B1F_PUBLIC:Zone Air Heat Balance Surface Convection Rate [W](Hourly),B1F_PUBLIC:Zone Air Heat Balance Air Energy Storage Rate [W](Hourly),B1F_RETAIL:Zone Mean Air Temperature [C](Hourly),B1F_RETAIL:Zone Air Heat Balance Surface Convection Rate [W](Hourly),B1F_RETAIL:Zone Air Heat Balance Air Energy Storage Rate [W](Hourly),B1F_PUBLIC:Zone Air Relative Humidity [%](Hourly),B1F_PUBLIC:Zone Air System Sensible Heating Energy [J](Hourly),B1F_PUBLIC:Zone Air System Sensible Cooling Energy [J](Hourly),B1F_PUBLIC:Zone Air System Sensible Heating Rate [W](Hourly),B1F_PUBLIC:Zone Air System Sensible Cooling Rate [W](Hourly),B1F_RETAIL:Zone Air Relative Humidity [%](Hourly),B1F_RETAIL:Zone Air System Sensible Heating Energy [J](Hourly),B1F_RETAIL:Zone Air System Sensible Cooling Energy [J](Hourly),B1F_RETAIL:Zone Air System Sensible Heating Rate [W](Hourly),B1F_RETAIL:Zone Air System Sensible Cooling Rate [W](Hourly) 
 01/05  11:00:00,16.33986272074153,467.87563839983045,417.33127886412785,16.4356848601624,116.00278823112325,-88.09352796920933,50.659759751451524,0.0,0.0,0.0,0.0,50.351147058686834,0.0,0.0,0.0,0.0 
 01/05  12:00:00,16.59944934066649,907.2055764096843,837.0533412748789,16.51274198935369,1683.160358577682,1479.928024819298,49.83018568679451,0.0,0.0,0.0,0.0,50.104928644089505,0.0,0.0,0.0,0.0 
 01/05  13:00:00,17.04375282116164,1280.6027459712802,1263.3049906351848,16.719828067640783,3059.4764842429786,2896.7841516535923,48.445203482416,0.0,0.0,0.0,0.0,49.449827576522985,0.0,0.0,0.0,0.0 
 01/05  14:00:00,17.574368570714693,1437.3293855463785,1420.5358255125514,17.047028109367698,4412.972804763445,4278.978750664136,46.84681309737414,0.0,0.0,0.0,0.0,48.43428050635743,0.0,0.0,0.0,0.0 
 01/05  15:00:00,18.14100389278354,1493.455693552371,1474.5742914978264,17.45377453347593,4906.642618759919,4855.744494631659,45.20461916673482,0.0,0.0,0.0,0.0,47.203814118511076,0.0,0.0,0.0,0.0 
 01/05  16:00:00,18.748509402981483,1562.5543562832038,1569.416035167765,17.904153010641355,5461.7855347433815,5395.100678397528,43.5155167993146,0.0,0.0,0.0,0.0,45.88220568494002,0.0,0.0,0.0,0.0 
 01/05  17:00:00,19.308805072412625,1227.4730314435951,1289.2301630572285,18.387668211678818,5539.309150398364,5567.774542336048,42.01907758339556,0.0,0.0,0.0,0.0,44.509125649925366,0.0,0.0,0.0,0.0 
 01/05  18:00:00,19.672470479844662,595.842927207635,681.7966933474353,18.834734947698237,4524.485998217847,4711.186208828299,41.07818793327547,0.0,0.0,0.0,0.0,43.279892950116306,0.0,0.0,0.0,0.0 
 01/05  19:00:00,19.78234156117029,-9.032706150367346,56.544390782625634,19.15448996559453,2756.7855085467886,2988.812328714261,40.79859604112923,0.0,0.0,0.0,0.0,42.423799523954486,0.0,0.0,0.0,0.0 
 01/05  20:00:00,19.70404397061492,-337.479814625934,-312.3114628678304,19.32165524742772,1153.3701360495947,1326.6266208488253,40.997470661250816,0.0,0.0,0.0,0.0,41.98385684983852,0.0,0.0,0.0,0.0 
 01/05  21:00:00,19.541546526409462,-472.7766062575852,-460.33499215586517,19.371279847258396,57.512686581738265,172.1839337842763,41.413559806989305,0.0,0.0,0.0,0.0,41.854274716208835,0.0,0.0,0.0,0.0 
 01/05  22:00:00,19.339499132862855,-546.9231093049111,-540.4636036179359,19.341317284723733,-695.0848013152204,-616.0860805786514,41.93749424879523,0.0,0.0,0.0,0.0,41.93244327721456,0.0,0.0,0.0,0.0 
 01/05  23:00:00,19.119183857691073,-565.7210237387021,-566.4465065513388,19.25837634346047,-1173.6378702433676,-1121.1477751333243,42.51724253624805,0.0,0.0,0.0,0.0,42.14965790570517,0.0,0.0,0.0,0.0 
 01/05  24:00:00,18.89979431683425,-564.0415389284849,-559.5586031187472,19.1336816602563,-1697.774093790698,-1629.3555068324174,43.1034896014024,0.0,0.0,0.0,0.0,42.4786182076056,0.0,0.0,0.0,0.0 
 01/06  01:00:00,18.66303360521466,-640.214636259594,-633.5753355640117,18.964832903963963,-2147.151828535017,-2100.6999170213644,43.77083813991794,0.0,0.0,0.0,0.0,42.95252972033153,0.0,0.0,0.0,0.0 
 01/06  02:00:00,18.41312868565545,-620.8921929445326,-628.0093819575209,18.76662148101386,-2355.9760472572416,-2344.8910231057453,44.47625114547599,0.0,0.0,0.0,0.0,43.50236161248363,0.0,0.0,0.0,0.0 
 01/06  03:00:00,18.177125580004407,-597.319305205968,-596.2902114925257,18.559259638334524,-2401.001887211061,-2396.7817287437015,45.13996057937032,0.0,0.0,0.0,0.0,44.07064813373579,0.0,0.0,0.0,0.0 
 01/06  04:00:00,17.936388939359592,-627.3960125236505,-627.1304585183386,18.34630628473819,-2510.271357729147,-2492.484040635333,45.82856053815344,0.0,0.0,0.0,0.0,44.66297792048193,0.0,0.0,0.0,0.0 
 01/06  05:00:00,17.702482830962392,-561.6655231834094,-572.43924909717,18.1230956198843,-2606.282111509897,-2601.4229714379335,46.50879792928368,0.0,0.0,0.0,0.0,45.29345711714237,0.0,0.0,0.0,0.0 
 01/06  06:00:00,17.49982792823761,-475.1066862817516,-486.6924966084013,17.897051315950723,-2573.979858535402,-2587.1112362351255,47.10730495547299,0.0,0.0,0.0,0.0,45.942109389855496,0.0,0.0,0.0,0.0 
 01/06  07:00:00,17.333746589538595,-380.9966520182514,-390.88513277216464,17.6836798653303,-2305.4127682556045,-2349.4612027184417,47.604241689403025,0.0,0.0,0.0,0.0,46.56391322933938,0.0,0.0,0.0,0.0 
 01/06  08:00:00,17.188681552407356,-374.7141173455518,-373.06918915020583,17.494849303255293,-2073.034439418955,-2094.984240031309,48.04320509352313,0.0,0.0,0.0,0.0,47.12210253057289,0.0,0.0,0.0,0.0 
 01/06  09:00:00,17.063152222431857,-226.68922461632388,-258.8580217138811,17.328616769056005,-1690.0188570153068,-1762.6091474836333,48.426614458062105,0.0,0.0,0.0,0.0,47.61968610216596,0.0,0.0,0.0,0.0 
 01/06  10:00:00,17.02734877832535,45.63664258565353,11.214885094542808,17.213817555577318,-912.7362230135559,-1023.7822753283123,48.53656485264561,0.0,0.0,0.0,0.0,47.96669043248896,0.0,0.0,0.0,0.0 
 01/06  11:00:00,17.102839389543895,355.15921524230964,311.87157153289695,17.176588561650693,87.99462449457374,-48.02357557017315,48.30508248188547,0.0,0.0,0.0,0.0,48.07982186180954,0.0,0.0,0.0,0.0 
 01/06  12:00:00,17.313339273349264,707.2420484491674,671.6235615018853,17.23286173048755,1173.0052859189973,1054.4825061414163,47.66618828915265,0.0,0.0,0.0,0.0,47.908944690022246,0.0,0.0,0.0,0.0 
 01/06  13:00:00,17.61608003745521,854.1715366383303,830.3451858634205,17.373775988031333,2116.5673344674747,1981.837088299139,46.76348388857608,0.0,0.0,0.0,0.0,47.484004167196616,0.0,0.0,0.0,0.0 
 01/06  14:00:00,18.00692191047767,1151.3690623290559,1113.6124841073156,17.602238245827117,3120.737264240717,3006.486782809235,45.62673598305102,0.0,0.0,0.0,0.0,46.80404168442885,0.0,0.0,0.0,0.0 
 01/06  15:00:00,18.493524381185352,1285.5168074461121,1285.4765390192315,17.90830300095995,3896.450589548613,3810.4250510949914,44.25414814243434,0.0,0.0,0.0,0.0,45.91009142811765,0.0,0.0,0.0,0.0 
 01/06  16:00:00,18.970767681212056,1102.4446093982344,1140.019749068602,18.267079053881023,4277.648573058395,4256.950931072842,42.95200472299104,0.0,0.0,0.0,0.0,44.88632530998582,0.0,0.0,0.0,0.0 
 01/06  17:00:00,19.330207690111273,712.8895882730596,766.0953971213536,18.630035804666058,3929.299560997711,4014.8757891610217,41.999279983872974,0.0,0.0,0.0,0.0,43.87631291123054,0.0,0.0,0.0,0.0 
 01/06  18:00:00,19.528513518974236,303.153784301282,352.2439047116007,18.9328733150457,2958.407854624834,3098.4033758883807,41.48381224988901,0.0,0.0,0.0,0.0,43.05287388952955,0.0,0.0,0.0,0.0 
 01/06  19:00:00,19.57412415296515,-60.63637543361327,-18.703709888862114,19.138675438014744,1747.2279298623416,1902.2256703380315,41.36627193225571,0.0,0.0,0.0,0.0,42.50313346048028,0.0,0.0,0.0,0.0 
 01/06  20:00:00,19.498274187800455,-301.7885815096731,-278.85028595534254,19.240897685238725,636.9188808874816,762.6376819673517,41.561882970234784,0.0,0.0,0.0,0.0,42.233024486710114,0.0,0.0,0.0,0.0 
 01/06  21:00:00,19.344031708745607,-477.4353875494088,-457.93285673198307,19.25588630615015,-255.74724036672274,-156.64753843522286,41.962835988822064,0.0,0.0,0.0,0.0,42.19358413666063,0.0,0.0,0.0,0.0 
 01/06  22:00:00,19.14162305520029,-526.9881210576777,-529.3245802600595,19.206524917456633,-813.6705487768156,-763.1854905075078,42.49546559455168,0.0,0.0,0.0,0.0,42.32359907054028,0.0,0.0,0.0,0.0 
 01/06  23:00:00,18.9399111087624,-502.47698816092054,-504.8889211552493,19.120748183385018,-1160.1594975821981,-1111.8033958809215,43.033746720803805,0.0,0.0,0.0,0.0,42.55058331404591,0.0,0.0,0.0,0.0 
 01/06  24:00:00,18.737332436207367,-566.9883706646025,-547.1339026062329,18.995206848282102,-1762.9512890205735,-1675.6655692292072,43.582174217358286,0.0,0.0,0.0,0.0,42.88530766290426,0.0,0.0,0.0,0.0 
 01/07  01:00:00,18.474963263492313,-763.4666418680138,-744.1721814107377,18.811827931056616,-2429.943387368021,-2354.5037518058543,44.331775625279754,0.0,0.0,0.0,0.0,43.40637594903302,0.0,0.0,0.0,0.0 
 01/07  02:00:00,18.161606023989656,-817.9529239506846,-817.9563428893939,18.580262766246946,-2835.48932600258,-2804.1825059805906,45.228944571293226,0.0,0.0,0.0,0.0,44.05625696767162,0.0,0.0,0.0,0.0 
 01/07  03:00:00,17.856550580631012,-712.7191857837272,-735.7972411748106,18.327702678284734,-2939.662815538851,-2937.8029447492677,46.105081343125256,0.0,0.0,0.0,0.0,44.759388433933694,0.0,0.0,0.0,0.0 
 01/07  04:00:00,17.603846923344847,-604.2793999926783,-611.4685001284867,18.071264491501736,-2965.414099324832,-2963.098119606021,46.84530353410277,0.0,0.0,0.0,0.0,45.48621875532214,0.0,0.0,0.0,0.0 
 01/07  05:00:00,17.38253265737198,-530.8977184263252,-540.2877125750252,17.814868933183387,-2913.093300048249,-2931.3922449688785,47.50461218775591,0.0,0.0,0.0,0.0,46.22618843202402,0.0,0.0,0.0,0.0 
 01/07  06:00:00,17.18015076180306,-524.1537044903741,-520.5059581207217,17.569647975334274,-2752.326405568804,-2769.0450162997527,48.116744336359496,0.0,0.0,0.0,0.0,46.946538889411656,0.0,0.0,0.0,0.0 
 01/07  07:00:00,16.973227709951438,-533.8956482945687,-534.8049645022616,17.335436852148447,-2658.830891293599,-2670.633676559853,48.75180880770873,0.0,0.0,0.0,0.0,47.64636483377045,0.0,0.0,0.0,0.0 
 01/07  08:00:00,16.767675210106347,-522.6550934543698,-524.4007124178307,17.109294265989888,-2567.130354316439,-2579.24013595403,49.39197062454686,0.0,0.0,0.0,0.0,48.33321843532376,0.0,0.0,0.0,0.0 
 01/07  09:00:00,16.582796650041885,-366.92771248265524,-408.72692016495256,16.896454089380573,-2251.7679697557624,-2329.3846954071214,49.97565998302808,0.0,0.0,0.0,0.0,48.98977938285588,0.0,0.0,0.0,0.0 
 01/07  10:00:00,16.55749084111603,295.60983951144834,197.71147532065865,16.75665834715197,-772.2294015412829,-1020.5251264571426,50.05611206756128,0.0,0.0,0.0,0.0,49.42623040130397,0.0,0.0,0.0,0.0 
 01/07  11:00:00,16.79597250836271,894.3794484982207,830.9907424097787,16.775407218052543,1192.9669219502002,955.3028852854076,49.30398500245675,0.0,0.0,0.0,0.0,49.36745554376846,0.0,0.0,0.0,0.0 
 01/07  12:00:00,17.24895348856544,1552.2407420417053,1418.1968639596676,16.95878005661487,3264.4256885734258,2918.3989669038356,47.91018158084468,0.0,0.0,0.0,0.0,48.796793974332694,0.0,0.0,0.0,0.0 
 01/07  13:00:00,18.15098754168341,3286.0716047936276,3123.6631195995046,17.40143861891105,7584.375306843631,7108.747546024447,45.26971759322235,0.0,0.0,0.0,0.0,47.450593837810935,0.0,0.0,0.0,0.0 
 01/07  14:00:00,19.389870465191557,2918.4028722873836,2992.072346055623,18.146060740209386,9565.830171304708,9485.655264982383,41.893756147455036,0.0,0.0,0.0,0.0,45.277885402029156,0.0,0.0,0.0,0.0 
 01/07  15:00:00,20.464039323303087,2955.7080623004613,2878.366250963234,19.01861131457443,11176.132396581273,10901.084472001716,39.194138658677296,0.0,0.0,0.0,0.0,42.87072529250639,0.0,0.0,0.0,0.0 
 01/07  16:00:00,21.66869056666159,3029.679285578891,3128.3961130435446,20.04276844829282,12822.401959200453,12868.90891713238,36.40021389625987,0.0,0.0,0.0,0.0,40.22952366557786,0.0,0.0,0.0,0.0 
 01/07  17:00:00,22.558985341232194,1419.887073223404,1625.6675547800364,21.07436151738664,10202.69455631559,10677.179115452844,34.470960530172604,0.0,0.0,0.0,0.0,37.7462423352663,0.0,0.0,0.0,0.0 
 01/07  18:00:00,22.865036360752054,244.787402970117,354.39162318986064,21.79281987135097,6173.14287724108,6663.500865848295,33.835169999005565,0.0,0.0,0.0,0.0,36.11778211327325,0.0,0.0,0.0,0.0 
 01/07  19:00:00,22.818540889573576,-424.66188613625764,-356.40141764018443,22.17699701692932,2697.4488299577097,3088.807106400744,33.93075383824811,0.0,0.0,0.0,0.0,35.27976721277825,0.0,0.0,0.0,0.0 
 01/07  20:00:00,22.5543302746519,-874.2716788751582,-829.0865493285083,22.29047704887396,18.577426083797036,309.85232102820964,34.479615742621846,0.0,0.0,0.0,0.0,35.03651831542349,0.0,0.0,0.0,0.0 
 01/07  21:00:00,22.15943954529097,-1074.1321530954042,-1063.705134076471,22.206546732501938,-1777.2593244150821,-1598.951657415606,35.31824781097881,0.0,0.0,0.0,0.0,35.216146231098136,0.0,0.0,0.0,0.0 
 01/07  22:00:00,21.732390086393202,-1061.9859602158442,-1070.108880946852,22.001321077482245,-2770.0256582084407,-2681.8239273820413,36.25070070467031,0.0,0.0,0.0,0.0,35.659608111943705,0.0,0.0,0.0,0.0 
 01/07  23:00:00,21.320771393715013,-1028.2290052437434,-1030.575414679543,21.733175277811704,-3274.7517950926535,-3228.2111329493996,37.175727946530365,0.0,0.0,0.0,0.0,36.248404403159654,0.0,0.0,0.0,0.0 
 01/07  24:00:00,20.91572361859814,-1027.3977526452368,-1027.45172988902,21.43191960654337,-3553.1912070445933,-3528.7881525840085,38.11207206888412,0.0,0.0,0.0,0.0,36.92292443266209,0.0,0.0,0.0,0.0 
 01/08  01:00:00,20.513113745012536,-1008.323346566138,-1015.26509271187,21.11452689512083,-3646.981454681437,-3651.7982550471565,39.16324976558913,0.0,0.0,0.0,0.0,37.73948916431614,0.0,0.0,0.0,0.0 
 01/08  02:00:00,20.137793600067155,-893.958315994327,-911.5149870204592,20.795803569493994,-3655.582525093811,-3651.6468767860133,40.13918244395512,0.0,0.0,0.0,0.0,38.54151459890619,0.0,0.0,0.0,0.0 
 01/08  03:00:00,19.801747087840674,-843.6519088337134,-843.8394896817774,20.473780660535162,-3758.6830238269126,-3737.0035064970366,40.98359074178063,0.0,0.0,0.0,0.0,39.31424604119349,0.0,0.0,0.0,0.0 
 01/08  04:00:00,19.475028297031642,-816.9020533338357,-824.2224289812918,20.13685491186732,-3965.488278500653,-3945.7246888379045,41.823807075359525,0.0,0.0,0.0,0.0,40.1414941504426,0.0,0.0,0.0,0.0 
 01/08  05:00:00,19.15991225485039,-805.0627000934317,-804.0619676661911,19.790555438965225,-3941.206328586807,-3961.4884205526205,42.652596742762526,0.0,0.0,0.0,0.0,41.01212008772502,0.0,0.0,0.0,0.0 
 01/08  06:00:00,18.84884724832793,-786.4334988955617,-790.2321775264184,19.455194514962436,-3766.7027357193174,-3791.7883342414643,43.488875223509986,0.0,0.0,0.0,0.0,41.87547296179656,0.0,0.0,0.0,0.0 
 01/08  07:00:00,18.55450188027309,-717.3418788899733,-727.52836267137,19.138961644735442,-3498.883993963331,-3538.279416676289,44.29711561206656,0.0,0.0,0.0,0.0,42.70830461458596,0.0,0.0,0.0,0.0 
 01/08  08:00:00,18.275569464358682,-733.3859991406194,-726.8684583183115,18.84379342895499,-3340.3408684793576,-3351.302381444102,45.07879366984561,0.0,0.0,0.0,0.0,43.50253658023979,0.0,0.0,0.0,0.0 
 01/08  09:00:00,18.00872192707634,-565.808030554211,-611.2364511582117,18.566107819180758,-2968.6534720036398,-3049.733996458398,45.84085924553466,0.0,0.0,0.0,0.0,44.26483848532064,0.0,0.0,0.0,0.0 
 01/08  10:00:00,17.87500135999574,-112.70640285844436,-170.30845479980846,18.347623525809222,-1992.9641883663564,-2141.0978394311437,46.22791652710296,0.0,0.0,0.0,0.0,44.8750026518708,0.0,0.0,0.0,0.0 
 01/08  11:00:00,17.925537166402194,375.28772072266423,315.1389154975377,18.235107061357198,-525.8959460389506,-733.443672488789,46.08122484497262,0.0,0.0,0.0,0.0,45.19284289180158,0.0,0.0,0.0,0.0 
 01/08  12:00:00,18.216846504724014,1244.3966732030888,1095.1202615819789,18.260057590543006,1248.9195053241294,976.0732078691815,45.246524211628895,0.0,0.0,0.0,0.0,45.12216968375875,0.0,0.0,0.0,0.0 
 01/08  13:00:00,18.8755767441851,1952.6965212496516,1927.8559750188997,18.48784469135352,3975.122753458987,3658.4469776639303,43.42001453688265,0.0,0.0,0.0,0.0,44.48283854501838,0.0,0.0,0.0,0.0 
 01/08  14:00:00,19.57734608758249,1539.2014327658783,1616.3455152319925,18.897510646990185,5157.7061832078125,5108.796194639539,41.56044339544475,0.0,0.0,0.0,0.0,43.35763453273566,0.0,0.0,0.0,0.0 
 01/08  15:00:00,20.077133281119846,1035.1585200565642,1091.0427171144174,19.341787313676175,4926.141846682441,4998.616691192816,40.29044712103201,0.0,0.0,0.0,0.0,42.17261293158726,0.0,0.0,0.0,0.0 
 01/08  16:00:00,20.415758702171843,751.3142099466936,768.068143830317,19.74051147328793,4263.1653884238585,4337.245831372347,39.45517221558259,0.0,0.0,0.0,0.0,41.1398197551572,0.0,0.0,0.0,0.0 
 01/08  17:00:00,20.673584703272255,500.00255527090724,554.9465389030509,20.082603579448413,3506.636765578055,3635.5359812674515,38.832352861346905,0.0,0.0,0.0,0.0,40.276332984484014,0.0,0.0,0.0,0.0 
 01/08  18:00:00,20.742452487976152,-184.5439229862401,-90.95895812887201,20.320689605480283,1818.0633474710899,2070.867563573196,38.667725928188695,0.0,0.0,0.0,0.0,39.68714725679956,0.0,0.0,0.0,0.0 
 01/08  19:00:00,20.547481225251392,-767.5152404894856,-708.9982273301081,20.391490058627724,-166.54382474478146,69.61852944236068,39.13577868102253,0.0,0.0,0.0,0.0,39.513781948876925,0.0,0.0,0.0,0.0 
 01/08  20:00:00,20.184759407334237,-1027.209698141841,-1012.0991004505775,20.30676791257133,-1667.6894774307877,-1515.9139650247173,40.02299640943994,0.0,0.0,0.0,0.0,39.72127583011208,0.0,0.0,0.0,0.0 
 01/08  21:00:00,19.76802790900133,-1077.2345720597948,-1079.0875553316823,20.118713717867223,-2632.9384627528616,-2512.2556670352938,41.06991337085724,0.0,0.0,0.0,0.0,40.186128341258055,0.0,0.0,0.0,0.0 
 01/08  22:00:00,19.353435970609397,-1070.6390048836488,-1063.1226324025793,19.842948957680036,-3661.6023705294815,-3552.303601452108,42.1419823469323,0.0,0.0,0.0,0.0,40.87893547468214,0.0,0.0,0.0,0.0 
 01/08  23:00:00,18.90895577388151,-1207.3332795522501,-1190.1289571785735,19.491967124277146,-4385.512473707122,-4303.794733352268,43.32679219267077,0.0,0.0,0.0,0.0,41.7800773487951,0.0,0.0,0.0,0.0 
 01/08  24:00:00,18.412339266138147,-1328.2334543393881,-1318.5627961885027,19.08449257216579,-4957.12927110598,-4902.498341284587,44.69504663757094,0.0,0.0,0.0,0.0,42.85432971987053,0.0,0.0,0.0,0.0 
 01/09  01:00:00,17.900958778823043,-1239.6355960846727,-1271.2264872257576,18.644061342131113,-5132.512084829421,-5136.151438875146,46.202599370296994,0.0,0.0,0.0,0.0,44.09639777321496,0.0,0.0,0.0,0.0 
 01/09  02:00:00,17.463407363825027,-1055.0097963978967,-1064.792048923238,18.19973409741984,-5160.1742019099365,-5153.147829178154,47.524278513390996,0.0,0.0,0.0,0.0,45.3704804764412,0.0,0.0,0.0,0.0 
 01/09  03:00:00,17.062526567066868,-1013.7175125186645,-1021.3652240850647,17.74880065429835,-5260.662562535057,-5264.007972528705,48.745068413452145,0.0,0.0,0.0,0.0,46.676371082661284,0.0,0.0,0.0,0.0 
 01/09  04:00:00,16.694046100005394,-882.877710219689,-901.2852708213858,17.309260719135402,-4860.080468051725,-4934.462533597304,49.898074244476874,0.0,0.0,0.0,0.0,47.9897026592053,0.0,0.0,0.0,0.0 
 01/09  05:00:00,16.362897370408735,-855.3939930230713,-852.3636821444212,16.91060407487672,-4448.145436280285,-4487.045358174191,50.960691179584984,0.0,0.0,0.0,0.0,49.21684832503401,0.0,0.0,0.0,0.0 
 01/09  06:00:00,16.035887515459645,-827.1891597564152,-835.1515395134431,16.53977692010086,-4181.796648439558,-4218.032315733607,52.035017209242994,0.0,0.0,0.0,0.0,50.390125826038215,0.0,0.0,0.0,0.0 
 01/09  07:00:00,15.728685475501571,-764.4932704567385,-773.4984190172228,16.193195186672398,-3888.78805798158,-3928.9378051487765,53.06739256931661,0.0,0.0,0.0,0.0,51.5151295093754,0.0,0.0,0.0,0.0 
 01/09  08:00:00,15.451621565821744,-675.4442413405177,-685.9957054940844,15.87477446674377,-3531.5403078176387,-3579.3342058361836,54.01817220576204,0.0,0.0,0.0,0.0,52.57358636675245,0.0,0.0,0.0,0.0 
 01/09  09:00:00,15.206113458788229,-582.8580610573367,-601.9034012329807,15.58753105306415,-3153.895244478559,-3211.6540132292876,54.87666972175143,0.0,0.0,0.0,0.0,53.549378583345785,0.0,0.0,0.0,0.0 
 01/09  10:00:00,15.038477792492026,-245.06943081471286,-300.8982226439591,15.3501253848049,-2271.7773519655443,-2422.7951566217653,55.471346661330685,0.0,0.0,0.0,0.0,54.37102743468615,0.0,0.0,0.0,0.0 
 01/09  11:00:00,15.036483474321093,239.52709868850593,178.695195485828,15.218701833779194,-721.4646790223942,-938.2367212739603,55.47846481525038,0.0,0.0,0.0,0.0,54.831805909654825,0.0,0.0,0.0,0.0 
 01/09  12:00:00,15.207858185857699,623.4175183385898,584.7686757105889,15.229189442627694,932.6225877833471,739.1738694707215,54.87058383602751,0.0,0.0,0.0,0.0,54.794873056574346,0.0,0.0,0.0,0.0 
 01/09  13:00:00,15.491985946875447,828.0525378965868,810.0211166042535,15.365409021266085,2167.9577929651177,2040.5469045763225,53.87878403451189,0.0,0.0,0.0,0.0,54.3176493818911,0.0,0.0,0.0,0.0 
 01/09  14:00:00,15.830935935325048,916.8355542548463,910.4117798288072,15.585806631023074,2908.6990003337723,2839.071104378583,52.72155548118924,0.0,0.0,0.0,0.0,53.555193382600436,0.0,0.0,0.0,0.0 
 01/09  15:00:00,16.185063887746168,903.1908402049809,910.1849397451003,15.850622863192257,3206.373884055702,3190.631468565401,51.54196054053281,0.0,0.0,0.0,0.0,52.65472407811015,0.0,0.0,0.0,0.0 
 01/09  16:00:00,16.51325020663568,781.4507423440189,801.4800954317957,16.122387805129044,3065.263364323062,3103.680190920654,50.47492398421851,0.0,0.0,0.0,0.0,51.74806644079514,0.0,0.0,0.0,0.0 
 01/09  17:00:00,16.77736457143981,572.1160685283388,602.5823512022962,16.36958859108409,2684.924722172715,2735.9203431081123,49.63404713517447,0.0,0.0,0.0,0.0,50.938463806326695,0.0,0.0,0.0,0.0 
 01/09  18:00:00,16.942916758184833,268.81375740726935,311.5086355236871,16.578968831372173,2171.9966207148505,2241.980082073704,49.11489052180831,0.0,0.0,0.0,0.0,50.26379505501614,0.0,0.0,0.0,0.0 
 01/09  19:00:00,16.974944232897066,-113.12686116239124,-62.66391871320407,16.732840438175998,1311.3576954966618,1452.491381860783,49.01514749336265,0.0,0.0,0.0,0.0,49.774309674316775,0.0,0.0,0.0,0.0 
 01/09  20:00:00,16.860602876357206,-456.0408616462305,-420.9398984848282,16.789463623960195,-34.32252723579052,144.10879464836555,49.37226724519746,0.0,0.0,0.0,0.0,49.59549140093547,0.0,0.0,0.0,0.0 
 01/09  21:00:00,16.64398131645142,-640.3200448861437,-624.9046833875689,16.729497836641677,-1314.8551875120204,-1171.0826013782466,50.056646207151225,0.0,0.0,0.0,0.0,49.784881561648646,0.0,0.0,0.0,0.0 
 01/09  22:00:00,16.37929708228408,-717.4443092046248,-711.8404342600386,16.574535049485476,-2227.117236037344,-2134.2521779992353,50.9071791609583,0.0,0.0,0.0,0.0,50.277992248257476,0.0,0.0,0.0,0.0 
 01/09  23:00:00,16.097306483380414,-735.8362338866127,-736.3813453669488,16.35769967732484,-2766.353029647471,-2717.618343857524,51.83110505271481,0.0,0.0,0.0,0.0,50.97709693951982,0.0,0.0,0.0,0.0 
 01/09  24:00:00,15.817932075211768,-706.5848994936495,-712.6130924958387,16.108840042197038,-2986.946147154905,-2975.2136939906845,52.764961576750764,0.0,0.0,0.0,0.0,51.79281235279469,0.0,0.0,0.0,0.0 
 01/10  01:00:00,15.556487392439582,-645.6689614759953,-654.6827185722751,15.852229656982287,-2961.330425576667,-2975.1602410661403,53.55716878887813,0.0,0.0,0.0,0.0,52.552267669386474,0.0,0.0,0.0,0.0 
 01/10  02:00:00,15.323640748977974,-558.2265883741495,-570.230778968938,15.605889672987761,-2750.269770046789,-2785.528340566098,54.30355625217602,0.0,0.0,0.0,0.0,53.32897903147039,0.0,0.0,0.0,0.0 
 01/10  03:00:00,15.125345744691495,-475.9165360949787,-484.1774390453715,15.382814828928517,-2444.947936412693,-2483.9904463279854,55.000136777469336,0.0,0.0,0.0,0.0,54.09754617335521,0.0,0.0,0.0,0.0 
 01/10  04:00:00,14.948288712439432,-447.9380352769531,-450.6042016482144,15.183591774864702,-2220.1411020150626,-2243.29422193744,55.63067188031924,0.0,0.0,0.0,0.0,54.79448233966476,0.0,0.0,0.0,0.0 
 01/10  05:00:00,14.787013837241059,-384.1983300264517,-393.36738700353044,15.002760532429443,-1988.2269331564753,-2021.2905603967147,56.212016614455734,0.0,0.0,0.0,0.0,55.4358066669872,0.0,0.0,0.0,0.0 
